time(s);clutchPressed;brakePressed;steeringWheelButtons;shiftLeverPos;engineTemp;wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;fuelLevel1;fuelLevel2;engineTorque;batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;
198.60;0;0;0;0;12;12;11;12;12;12;482;1CC;3.2;34.5;20.0;14.5;5.5;77.1;0.1936;-0.0495;
198.85;0;0;0;0;12;12;12;12;11;12;486;1CC;3.2;34.5;58.0;14.5;5.5;77.1;0.2648;-0.0410;
199.10;0;0;0;0;12;12;11;12;11;12;488;1CC;3.2;34.1;73.0;14.5;5.5;77.1;0.2648;-0.0506;
199.35;0;0;0;0;12;12;12;12;12;12;491;1CC;3.2;34.1;103.5;14.5;5.5;77.1;0.3202;-0.0542;
199.60;0;0;0;0;12;13;12;13;13;13;4C5;1CC;3.2;34.1;116.5;14.5;5.5;77.1;0.3202;-0.0629;
199.85;0;0;0;0;12;14;13;14;13;13;4F4;1CC;3.2;34.0;123.0;14.5;5.5;77.1;0.3202;-0.0633;
200.10;0;0;0;0;12;14;14;14;14;14;523;1CC;3.2;33.9;123.5;14.5;5.5;77.1;0.3163;-0.0611;
200.35;0;0;0;0;12;15;15;15;15;15;553;1CC;3.2;33.9;118.5;14.5;5.5;77.1;0.3004;-0.0559;
200.60;0;0;0;0;12;16;16;16;16;16;57D;1CC;3.2;33.4;113.0;14.5;5.5;77.1;0.3004;-0.0288;
200.85;0;0;0;0;12;16;17;16;16;16;5AB;1CC;3.2;33.4;105.5;14.5;5.5;77.1;0.2688;-0.0254;
201.11;0;0;0;0;12;17;16;17;16;17;576;1CC;3.2;32.7;0.0;14.6;5.5;77.1;-0.0001;-0.0233;
201.36;0;0;0;0;12;16;16;16;16;16;57B;1CC;3.2;32.2;-17.5;14.6;5.5;77.1;0.1304;-0.0222;
201.61;0;0;0;0;12;15;15;15;15;15;55B;1CC;3.2;32.2;7.0;14.6;5.5;77.1;0.1739;-0.0186;
201.86;0;0;0;0;12;15;15;15;15;15;558;1CC;3.2;32.2;25.5;14.6;5.5;77.1;0.1778;-0.0183;
202.11;0;0;0;0;12;15;15;15;15;15;54C;1CC;3.2;32.0;30.5;14.5;5.5;77.1;0.1778;-0.0003;
202.36;0;0;0;0;12;15;15;15;15;15;548;1CC;3.2;32.0;33.0;14.5;5.5;77.1;0.1778;-0.0034;
202.61;0;0;0;0;12;15;14;15;15;15;537;1CC;3.2;31.9;34.5;14.6;5.5;77.1;0.1818;-0.0009;
202.86;0;0;0;0;13;15;15;15;15;15;53A;1CC;3.2;31.9;35.5;14.6;5.5;77.1;0.1818;-0.0031;
203.11;0;0;0;0;13;15;15;15;15;15;536;1CC;3.2;31.6;36.0;14.6;5.5;77.1;0.1818;-0.0012;
203.36;0;0;0;0;13;15;14;15;15;15;536;1CC;3.2;32.0;35.5;14.6;5.5;77.1;0.1818;-0.0027;
203.61;0;0;0;0;13;15;15;15;14;15;534;1CC;3.2;32.0;35.5;14.6;5.5;77.1;0.1818;-0.0023;
203.86;0;0;0;0;13;14;15;14;14;14;524;1CC;3.2;32.0;35.5;14.6;5.5;77.1;0.1778;-0.0010;
204.11;0;0;0;0;13;15;14;14;14;14;524;1CC;3.2;32.1;34.5;14.6;5.5;77.1;0.1778;0.0046;
204.36;0;0;0;0;13;14;14;14;14;14;51F;1CC;3.2;32.6;35.5;14.6;5.5;77.1;0.1857;0.0152;
204.61;0;0;0;0;13;14;14;14;14;14;51D;1CC;3.2;32.6;38.5;14.6;5.5;77.1;0.2095;0.0241;
204.86;0;0;0;0;13;14;14;14;14;14;520;1CC;3.2;32.8;50.0;14.6;5.5;77.1;0.2253;0.0295;
205.11;0;0;0;0;13;14;14;14;14;14;524;1CC;3.2;33.2;55.5;14.6;5.5;77.1;0.2292;0.0350;
205.36;0;0;0;0;13;14;14;14;15;14;52F;1CC;3.2;33.2;62.5;14.6;5.5;77.1;0.2332;0.0384;
205.61;0;0;0;0;13;14;15;14;15;15;532;1CC;3.2;33.3;66.5;14.5;5.5;77.1;0.2332;0.0382;
205.86;0;0;0;0;13;15;15;15;15;15;545;1CC;3.2;33.3;71.5;14.5;5.5;77.1;0.2490;0.0339;
206.12;0;0;0;0;13;15;15;15;15;15;559;1CC;3.2;32.8;76.0;14.5;5.5;77.1;0.2609;0.0312;
206.37;0;0;0;0;13;15;16;15;15;15;56D;1CC;3.2;33.0;85.0;14.5;5.5;77.1;0.2648;0.0291;
206.62;0;0;0;0;13;16;16;16;16;16;584;1CC;3.2;33.0;85.5;14.5;5.5;77.1;0.2648;0.0289;
206.87;0;0;0;0;13;16;16;16;16;16;59A;1CC;3.2;32.9;81.5;14.5;5.5;77.1;0.2530;0.0250;
207.12;0;0;0;0;13;17;17;16;16;16;5A2;1CC;3.2;33.2;82.5;14.5;5.5;77.1;0.2648;0.0204;
207.37;0;0;0;0;13;17;17;17;17;17;5BB;1CC;3.2;33.2;86.5;14.5;5.5;77.1;0.2648;0.0108;
207.62;0;0;0;0;13;17;17;17;17;17;5D1;1CC;3.2;32.9;87.5;14.5;5.5;77.1;0.2688;0.0020;
207.87;0;0;0;0;13;17;18;17;17;17;5EF;1CC;3.2;32.9;89.5;14.6;5.5;77.1;0.2727;0.0020;
208.12;0;0;0;0;13;18;18;18;18;18;602;1CC;3.2;33.2;87.0;14.6;5.5;77.1;0.2648;0.0016;
208.37;0;0;0;0;13;18;18;18;18;18;623;1CC;3.2;33.2;78.5;14.6;5.5;77.1;0.2451;0.0028;
208.62;0;0;0;0;13;19;19;19;19;19;63A;1CC;3.2;32.9;73.0;14.6;5.5;77.1;0.2411;0.0048;
208.87;0;0;0;0;13;19;19;19;19;19;64E;1CC;3.2;32.9;54.5;14.6;5.5;77.1;0.1660;0.0039;
209.12;0;0;0;0;13;19;18;19;19;19;60C;1CC;3.2;33.2;-11.0;14.6;5.5;77.1;-0.0001;0.0049;
209.37;0;0;0;0;13;18;18;18;18;18;606;1CC;3.2;33.3;-23.5;14.6;5.5;77.1;0.0948;0.0044;
209.62;0;0;0;0;13;18;18;18;18;18;60B;1CC;3.2;33.3;-10.0;14.6;5.5;77.1;0.1027;0.0051;
209.87;0;0;0;0;13;17;17;18;17;18;5E6;1CC;3.2;33.8;0.5;14.6;5.5;77.1;0.1067;0.0044;
210.12;0;0;0;0;13;17;17;17;17;17;5D6;1CC;3.2;34.1;2.5;14.5;5.5;77.1;0.1146;0.0044;
210.37;0;0;0;0;13;17;17;17;17;17;5C3;1CC;3.2;34.1;5.0;14.5;5.5;77.1;0.1225;0.0035;
210.62;0;0;0;0;13;17;17;17;17;17;5BD;1CC;3.2;34.4;6.0;14.5;5.5;77.1;0.1304;0.0042;
210.87;0;0;0;0;13;17;17;17;17;17;5AC;1CC;3.2;34.4;10.5;14.6;5.5;77.1;0.1383;0.0039;
211.13;0;0;0;0;13;17;16;16;16;16;5A6;1CC;3.2;34.2;13.5;14.6;5.5;77.1;0.1462;-0.0078;
211.38;0;0;0;0;14;16;16;16;16;16;5A8;1CC;3.2;34.9;15.5;14.6;5.5;77.1;0.1422;-0.0147;
211.63;0;0;0;0;14;16;16;16;16;16;59E;1CC;3.2;34.9;16.5;14.6;5.5;77.1;0.1383;-0.0188;
211.88;0;0;0;0;14;16;16;16;16;16;58E;1CC;3.2;34.7;10.5;14.6;5.5;77.1;0.1106;-0.0198;
212.13;0;0;0;0;14;16;16;16;16;16;57E;1CC;3.2;34.7;-17.5;14.5;5.5;77.1;-0.0001;-0.0176;
212.38;0;0;0;0;14;16;15;15;15;15;549;1CC;3.2;35.0;-32.0;14.5;5.5;77.1;0.0750;-0.0186;
212.63;0;0;0;0;14;15;15;15;15;15;54C;1CC;3.2;35.0;-23.0;14.5;5.5;77.1;0.0829;-0.0194;
212.88;0;0;0;0;14;14;14;14;14;14;529;1CC;3.2;35.4;-11.0;14.5;5.5;77.1;0.0909;-0.0186;
213.13;0;0;0;0;14;14;14;14;14;14;516;1CC;3.2;35.2;-6.0;14.6;5.5;77.1;0.0948;-0.0202;
213.38;0;0;0;0;14;14;14;14;14;14;500;1CC;3.2;35.2;-0.5;14.6;5.5;77.1;0.1027;-0.0188;
213.63;0;0;0;0;14;14;13;13;13;14;4F3;1CC;3.2;35.3;0.0;14.6;5.5;77.1;0.1027;-0.0130;
213.88;0;0;0;0;14;13;13;13;14;13;4F9;1CC;3.2;34.9;0.0;14.6;5.5;77.1;0.1106;0.0156;
214.13;0;0;0;0;14;13;13;13;13;13;4DD;1CC;3.2;34.9;3.5;14.5;5.5;77.1;0.1146;0.0202;
214.38;0;0;0;0;14;13;13;13;13;13;4B2;1CC;3.2;34.6;7.0;14.5;5.5;77.1;0.1264;0.0334;
214.63;0;0;0;0;14;12;13;12;13;13;4CF;1CC;3.2;34.6;10.0;14.5;5.5;77.1;0.1501;0.1178;
214.88;0;0;0;0;14;12;13;11;13;12;4AE;1CC;3.2;34.5;17.5;14.5;5.5;77.1;0.1581;0.1592;
215.13;0;0;0;0;14;12;13;12;13;12;4A4;1CC;3.2;35.1;23.0;14.5;5.5;77.1;0.1739;0.2012;
215.38;0;0;0;0;14;12;13;12;13;12;4A4;1CC;3.2;35.1;32.5;14.5;5.5;77.1;0.1857;0.2378;
215.63;0;0;0;0;14;12;13;12;13;13;4B7;1CC;3.2;35.7;34.0;14.5;5.5;77.1;0.1897;0.2760;
215.88;0;0;0;0;14;11;13;12;13;12;49F;1CC;3.2;37.3;44.5;14.5;5.5;77.1;0.2174;0.2800;
216.15;0;0;0;0;14;12;14;11;13;12;4B3;1CC;3.2;37.3;62.5;14.5;5.5;77.1;0.2451;0.2827;
216.40;0;0;0;0;14;11;13;12;13;13;4B2;1CC;3.2;37.3;70.0;14.5;5.5;77.1;0.2451;0.2860;
216.65;0;0;0;0;14;12;14;12;14;13;4D6;1CC;3.2;38.2;73.0;14.5;5.5;77.1;0.2530;0.2842;
216.90;0;0;0;0;14;12;14;13;14;13;4D5;1CC;3.2;39.1;80.0;14.5;5.5;77.1;0.2530;0.2824;
217.15;0;0;0;0;14;13;14;13;14;13;4F3;1CC;3.2;39.1;81.0;14.5;5.5;77.1;0.2609;0.2792;
217.40;0;0;0;0;14;13;14;13;14;14;4FE;1CC;3.2;40.3;84.5;14.5;5.5;77.1;0.2609;0.2190;
217.65;0;0;0;0;14;14;14;13;14;14;511;1CC;3.2;40.3;83.5;14.5;5.5;77.1;0.2569;0.1628;
217.90;0;0;0;0;14;14;15;14;15;14;524;1CC;3.2;41.1;83.0;14.5;5.5;77.1;0.2569;0.1306;
218.15;0;0;0;0;14;14;15;15;15;15;534;1CC;3.2;41.1;79.0;14.5;5.5;77.1;0.2411;0.0920;
218.40;0;0;0;0;14;15;15;15;15;15;54E;1CC;3.2;41.1;73.0;14.5;5.5;77.1;0.2332;0.0088;
218.65;0;0;0;0;14;15;15;15;15;15;561;1CC;3.2;41.6;68.0;14.5;5.5;77.1;0.2253;-0.0117;
218.90;0;0;0;0;14;15;15;15;15;15;559;1CC;3.2;41.4;64.5;14.5;5.5;77.1;0.2213;-0.0316;
219.15;0;0;0;0;14;15;15;16;15;15;56D;1CC;3.2;41.4;54.0;14.6;5.5;77.1;0.2174;-0.0444;
219.40;0;0;0;0;14;16;15;16;15;15;568;1CC;3.2;41.0;57.0;14.6;5.5;77.1;0.2253;-0.0492;
219.65;0;0;0;0;14;16;15;16;15;15;554;1CC;3.2;41.0;61.5;14.6;5.5;77.1;0.2213;-0.0684;
219.90;0;0;0;0;14;16;15;16;15;15;562;1CC;3.2;40.2;59.0;14.6;5.5;77.1;0.2174;-0.0853;
220.15;0;0;0;0;14;16;15;16;15;15;565;1CC;3.2;38.8;56.5;14.6;5.5;77.1;0.2134;-0.1004;
220.40;0;0;0;0;14;16;15;16;15;15;560;1CC;3.2;38.8;56.5;14.6;5.5;77.1;0.2134;-0.0997;
220.65;0;0;0;0;14;16;15;15;15;15;560;1CC;3.2;38.8;55.0;14.6;5.5;77.1;0.2174;-0.0869;
220.90;0;0;0;0;14;15;15;16;15;15;566;1CC;3.2;37.4;54.5;14.6;5.5;77.1;0.2213;-0.0883;
221.16;0;0;0;0;14;16;15;16;15;16;56C;1CC;3.2;36.4;57.5;14.6;5.5;77.1;0.2174;-0.0755;
221.41;0;0;0;0;14;16;15;15;15;16;571;1CC;3.2;36.4;58.0;14.6;5.5;77.1;0.2213;-0.0723;
221.66;0;0;0;0;14;16;15;16;15;16;57C;1CC;3.2;35.1;58.5;14.6;5.5;77.1;0.2253;-0.0648;
221.91;0;0;0;0;14;16;15;16;15;16;575;1CC;3.2;34.0;60.5;14.6;5.5;77.1;0.2292;-0.0648;
222.16;0;0;0;0;14;16;16;16;16;16;593;1CC;3.2;34.0;63.5;14.6;5.5;77.1;0.2253;-0.0563;
222.41;0;0;0;0;15;16;16;16;16;16;58E;1CC;3.2;34.2;64.5;14.6;5.5;77.1;0.2292;-0.0380;
222.66;0;0;0;0;15;17;16;16;16;16;5AF;1CC;3.2;34.2;61.5;14.6;5.5;77.1;0.2292;-0.0456;
222.91;0;0;0;0;15;17;16;17;17;17;5B4;1CC;3.2;33.5;59.5;14.6;5.5;77.1;0.2134;-0.0297;
223.16;0;0;0;0;15;17;17;17;17;17;5C4;1CC;3.2;33.8;51.0;14.6;5.5;77.1;0.1936;-0.0291;
223.41;0;0;0;0;15;17;17;17;17;17;582;1CA;3.2;33.8;-7.0;14.6;5.5;77.1;-0.0001;-0.0255;
223.66;0;0;0;0;15;16;16;16;16;16;582;1CA;3.2;33.7;-19.0;14.6;5.5;77.1;0.1620;-0.0201;
223.91;0;0;0;0;15;16;15;15;15;16;565;1CA;3.2;33.6;8.0;14.6;5.5;77.1;0.1778;-0.0195;
224.16;0;0;0;0;15;15;15;15;15;15;55C;1CA;3.2;33.6;28.0;14.6;5.5;77.1;0.1778;-0.0147;
224.41;0;0;0;0;15;15;15;15;15;15;552;1CA;3.2;34.1;30.5;14.6;5.5;77.1;0.1857;0.0085;
224.66;0;0;0;0;15;15;15;15;15;15;54D;1CA;3.2;34.1;38.0;14.6;5.5;77.1;0.1936;0.0169;
224.91;0;0;0;0;15;15;15;15;15;15;55A;1CA;3.2;34.5;39.5;14.6;5.5;77.1;0.1936;0.0195;
225.16;0;0;0;0;15;15;15;15;15;15;552;1CA;3.2;34.5;47.0;14.6;5.5;77.1;0.2213;0.0262;
225.41;0;0;0;0;15;15;15;15;15;15;54F;1CA;3.2;34.6;54.5;14.6;5.5;77.1;0.2253;0.0195;
225.66;0;0;0;0;15;15;15;15;15;15;563;1CA;3.2;34.6;60.5;14.6;5.5;77.1;0.2451;0.0051;
225.91;0;0;0;0;15;15;15;15;15;15;56B;1CA;3.2;35.2;66.5;14.6;5.5;77.1;0.2451;0.0028;
226.17;0;0;0;0;15;16;16;16;16;16;58F;1CA;3.2;35.2;72.5;14.6;5.5;77.1;0.2451;0.0000;
226.42;0;0;0;0;15;16;16;16;16;16;5A1;1CA;3.2;35.2;73.5;14.6;5.5;77.1;0.2411;-0.0030;
226.67;0;0;0;0;15;16;17;17;17;16;5AC;1CA;3.2;35.3;73.0;14.6;5.5;77.1;0.2451;0.0020;
226.92;0;0;0;0;15;17;17;17;17;17;5CF;1CA;3.2;35.7;71.5;14.6;5.5;77.1;0.2411;0.0048;
227.17;0;0;0;0;15;18;17;17;17;17;5EA;1CA;3.2;35.7;68.5;14.6;5.5;77.1;0.1976;0.0124;
227.42;0;0;0;0;15;18;18;17;17;18;5BC;1CA;3.2;35.7;-4.5;14.6;5.5;77.1;-0.0001;0.0137;
227.67;0;0;0;0;15;17;17;17;17;17;5CF;1CA;3.2;35.7;-17.0;14.6;5.5;77.1;0.1264;0.0144;
227.92;0;0;0;0;15;17;17;16;16;16;5AF;1CA;3.2;36.2;2.0;14.6;5.5;77.1;0.1383;0.0156;
228.17;0;0;0;0;15;16;17;16;16;16;5A0;1CA;3.2;36.3;9.0;14.6;5.5;77.1;0.1264;0.0174;
228.42;0;0;0;0;15;16;16;16;16;16;594;1CA;3.2;36.3;9.5;14.6;5.5;77.1;0.1264;0.0205;
228.67;0;0;0;0;15;16;16;16;16;16;588;1CA;3.2;36.5;7.5;14.6;5.5;77.1;0.1225;0.0240;
228.92;0;0;0;0;15;16;16;16;16;16;57E;1CA;3.2;36.5;6.0;14.6;5.5;77.1;0.1304;0.0336;
229.17;0;0;0;0;15;15;16;15;15;16;56A;1CA;3.2;36.5;12.5;14.6;5.5;77.1;0.1383;0.0355;
229.42;0;0;0;0;15;15;15;15;15;15;569;1CA;3.2;36.5;15.0;14.6;5.5;77.1;0.1541;0.0348;
229.67;0;0;0;0;15;15;15;15;15;15;55D;1CA;3.2;36.9;22.5;14.6;5.5;77.1;0.1660;0.0343;
229.92;0;0;0;0;15;15;15;15;15;15;559;1CA;3.2;37.2;25.5;14.6;5.5;77.1;0.1739;0.0343;
230.17;0;0;0;0;15;15;15;15;15;15;55F;1CA;3.2;37.2;30.5;14.6;5.5;77.1;0.1818;0.0346;
230.42;0;0;0;0;15;15;15;15;15;15;55A;1CA;3.2;37.6;34.5;14.6;5.5;77.1;0.1857;0.0382;
230.67;0;0;0;0;15;15;15;15;16;15;559;1CA;3.2;37.6;39.0;14.6;5.5;77.1;0.1976;0.0396;
230.92;0;0;0;0;15;15;15;15;15;15;558;1CA;3.2;37.8;43.5;14.6;5.5;77.1;0.2095;0.0423;
231.18;0;0;0;0;15;15;15;15;15;15;568;1CA;3.2;38.1;47.0;14.6;5.5;77.1;0.2055;0.0424;
231.43;0;0;0;0;15;15;15;15;15;15;558;1CA;3.2;38.1;51.0;14.6;5.5;77.1;0.2134;0.0421;
231.68;0;0;0;0;16;15;16;15;16;15;577;1CA;3.2;38.0;50.0;14.6;5.5;77.1;0.2134;0.0384;
231.93;0;0;0;0;16;15;16;15;15;15;568;1CA;3.2;37.8;54.0;14.6;5.5;77.1;0.2134;0.0402;
232.18;0;0;0;0;16;16;16;16;16;16;589;1CA;3.2;37.8;50.0;14.6;5.5;77.1;0.2134;0.0395;
232.43;0;0;0;0;16;16;16;16;16;16;58A;1CA;3.2;37.8;52.5;14.6;5.5;77.1;0.2134;0.0385;
232.68;0;0;0;0;16;16;16;15;16;16;59F;1CA;3.2;37.5;53.5;14.6;5.5;77.1;0.2371;0.0346;
232.93;0;0;0;0;16;16;17;16;16;16;5A3;1CA;3.2;37.5;66.5;14.6;5.5;77.1;0.2490;0.0388;
233.18;0;0;0;0;16;16;17;17;17;17;5B9;1CA;3.2;37.5;76.0;14.6;5.5;77.1;0.2530;0.0364;
233.43;0;0;0;0;16;17;18;17;18;17;5E0;1CA;3.2;37.7;79.0;14.6;5.5;77.1;0.2569;0.0186;
233.68;0;0;0;0;16;18;18;18;18;18;601;1CA;3.2;37.0;84.0;14.6;5.5;77.1;0.2648;0.0169;
233.93;0;0;0;0;16;19;19;19;19;19;62E;1CA;3.2;37.0;85.5;14.6;5.5;77.1;0.2688;0.0014;
234.18;0;0;0;0;16;19;19;19;19;19;655;1CA;3.2;37.1;91.0;14.6;5.5;77.1;0.2767;-0.0005;
234.43;0;0;0;0;16;1A;1A;1A;1A;1A;685;1CA;3.2;37.1;87.0;14.6;5.5;77.1;0.2688;-0.0051;
234.68;0;0;0;0;16;1B;1B;1B;1A;1A;6AB;1CA;3.2;36.8;87.0;14.6;5.5;77.1;0.2609;-0.0024;
234.93;0;0;0;0;16;1B;1B;1B;1B;1B;6D3;1CA;3.2;36.2;81.5;14.6;5.5;77.1;0.2609;-0.0137;
235.18;0;0;0;0;16;1C;1C;1C;1B;1B;6EC;1CA;3.2;36.2;79.5;14.6;5.5;77.1;0.2569;-0.0080;
235.43;0;0;0;0;16;1C;1C;1C;1C;1C;71D;1CA;3.2;36.2;74.5;14.6;5.5;77.1;0.2530;-0.0041;
235.68;0;0;0;0;16;1D;1D;1D;1D;1D;747;1CA;3.2;35.9;73.5;14.6;5.5;77.1;0.2490;-0.0099;
235.93;0;0;0;0;16;1E;1D;1D;1D;1D;764;1CA;3.2;35.9;72.5;14.5;5.5;77.1;0.2450;-0.0098;
236.19;0;0;0;0;16;1E;1E;1E;1E;1E;785;1CA;3.2;35.7;69.5;14.5;5.5;77.1;0.2450;-0.0127;
236.44;1;0;0;0;16;1E;1F;1E;1E;1F;757;1CA;3.2;35.7;-3.0;14.5;5.5;77.1;-0.0001;-0.0152;
236.69;1;0;0;0;16;1E;1E;1E;1E;1E;68B;1CA;3.2;35.6;-42.5;14.6;5.5;77.1;-0.0001;-0.0166;
236.94;1;0;0;0;16;1E;1E;1E;1E;1E;4DD;1CA;3.2;35.8;-46.5;14.6;5.5;77.1;-0.0001;-0.0216;
237.19;1;0;0;0;16;1E;1E;1E;1E;1E;3EC;1CA;3.2;35.8;19.0;14.5;5.5;77.1;0.1936;-0.0237;
237.44;1;0;0;0;16;1E;1E;1E;1E;1E;4A9;1CA;3.2;35.8;96.0;14.5;5.5;77.1;0.2688;-0.0270;
237.69;0;0;0;0;16;1E;1E;1F;1E;1E;4B3;1CA;3.2;35.5;109.0;14.5;5.5;77.1;0.2925;-0.0270;
237.94;0;0;0;0;16;1F;1E;1F;1F;1F;4D4;1CA;3.2;35.8;104.5;14.5;5.5;77.1;0.2846;-0.0297;
238.19;0;0;0;0;16;1F;1F;1F;1E;1F;4CE;1CA;3.2;35.8;103.5;14.5;5.5;77.1;0.2807;-0.0368;
238.44;0;0;0;0;16;1F;1F;20;1F;1F;4E6;1CA;3.2;34.7;97.0;14.5;5.5;77.1;0.2767;-0.0421;
238.69;0;0;0;0;16;20;20;20;20;20;4F5;1CA;3.2;34.8;95.5;14.5;5.5;77.1;0.2688;-0.0434;
238.94;0;0;0;0;16;21;20;20;20;20;50B;1CA;3.2;34.8;91.0;14.5;5.5;77.1;0.2648;-0.0395;
239.19;0;0;0;0;16;20;20;20;20;21;51E;1CA;3.2;34.7;89.0;14.5;5.5;77.1;0.2648;-0.0382;
239.44;0;0;0;0;16;21;21;21;21;21;51D;1CA;3.2;34.7;83.0;14.5;5.5;77.1;0.2411;-0.0275;
239.69;0;0;0;0;16;22;21;21;21;21;538;1CA;3.2;34.2;78.0;14.5;5.5;77.1;0.2490;-0.0280;
239.94;0;0;0;0;16;22;21;22;22;22;540;1CA;3.2;34.1;75.5;14.5;5.5;77.1;0.2451;-0.0284;
240.19;0;0;0;0;16;22;22;22;22;22;55E;1CA;3.2;34.1;73.0;14.5;5.5;77.1;0.2411;-0.0302;
240.44;0;0;0;0;16;23;22;23;22;23;52F;1CA;3.2;33.4;-13.5;14.5;5.5;77.1;-0.0001;-0.0323;
240.69;0;0;0;0;16;22;22;22;22;22;546;1CA;3.2;33.8;-33.0;14.5;5.5;77.1;-0.0001;-0.0328;
240.94;0;0;0;0;16;22;22;22;22;22;54C;1CA;3.2;33.8;-6.0;14.6;5.5;77.1;0.1936;-0.0357;
241.21;0;0;0;0;16;22;22;22;22;22;550;1CA;3.2;33.6;20.0;14.6;5.5;77.1;0.1976;-0.0350;
241.46;0;0;0;0;17;22;22;22;22;22;552;1CA;3.2;33.6;34.5;14.6;5.5;77.1;0.1739;-0.0327;
241.71;0;0;0;0;17;22;22;22;22;22;523;1CA;3.2;33.0;-10.5;14.6;5.5;77.1;-0.0001;-0.0265;
241.96;0;0;0;0;17;22;22;22;22;22;539;1CA;3.2;33.0;-19.0;14.6;5.5;77.1;0.1857;-0.0205;
242.21;0;0;0;0;17;22;22;22;22;22;547;1CA;3.2;33.3;11.0;14.6;5.5;77.1;0.1936;-0.0144;
242.46;0;0;0;0;17;22;22;22;22;22;543;1CA;3.2;33.3;34.5;14.6;5.5;77.1;0.1936;-0.0117;
242.71;0;0;0;0;17;22;22;22;22;22;54B;1CA;3.2;33.4;39.0;14.6;5.5;77.1;0.2095;-0.0028;
242.96;0;0;0;0;17;22;22;22;22;22;555;1CA;3.2;33.5;49.0;14.6;5.5;77.1;0.2134;-0.0023;
243.21;0;0;0;0;17;22;22;22;22;22;55F;1CA;3.2;33.5;48.0;14.6;5.5;77.1;0.1936;-0.0037;
243.46;0;0;0;0;17;23;23;23;22;23;55E;1CA;3.2;33.9;22.0;14.6;5.5;77.1;0.0553;-0.0039;
243.71;0;0;0;0;17;22;23;22;22;23;544;1CA;3.2;34.1;-25.0;14.6;5.5;77.1;-0.0001;-0.0102;
243.96;0;0;0;0;17;22;22;22;22;22;53B;1CA;3.2;34.1;-47.0;14.6;5.5;77.1;0.0355;-0.0174;
244.21;0;0;0;0;17;22;21;22;21;22;53F;1CA;3.2;34.9;-26.5;14.6;5.5;77.1;0.1027;-0.0627;
244.46;0;0;0;0;17;21;21;21;21;21;52D;1CA;3.2;34.9;-3.5;14.6;5.5;77.1;0.1225;-0.0821;
244.71;0;0;0;0;17;21;20;21;20;21;526;1CA;3.2;35.1;3.0;14.6;5.5;77.1;0.1225;-0.1005;
244.96;0;0;0;0;17;21;20;21;20;21;516;1CA;3.2;34.0;-7.5;14.6;5.5;77.1;-0.0001;-0.1125;
245.21;0;0;0;0;17;21;20;21;20;20;4FE;1CA;3.2;34.0;-27.0;14.6;5.5;77.1;-0.0001;-0.1185;
245.46;0;0;0;0;17;20;20;20;1F;20;4F2;1CA;3.2;33.5;-46.0;14.6;5.5;77.1;0.0553;-0.1180;
245.71;0;0;0;0;17;20;1F;20;1F;20;4EC;1CA;3.2;33.5;-25.0;14.6;5.5;77.1;0.0909;-0.1153;
245.96;0;0;0;0;17;1F;1E;1F;1E;1F;4CF;1CA;3.2;33.5;-22.5;14.6;5.5;77.1;-0.0001;-0.1148;
246.22;0;0;0;0;17;1F;1E;1F;1E;1E;4BB;1CA;3.2;33.5;-40.0;14.6;5.5;77.1;-0.0001;-0.0827;
246.47;0;0;0;0;17;1E;1D;1E;1D;1E;4A0;1CA;3.2;32.7;-48.5;14.5;5.5;77.1;-0.0001;-0.0745;
246.72;0;0;0;0;17;1D;1D;1D;1D;1D;48D;1CA;3.2;33.0;-48.0;14.5;5.5;77.1;-0.0001;-0.0527;
246.97;0;0;0;0;17;1D;1C;1D;1C;1D;472;1CA;3.2;33.0;-49.5;14.5;5.5;77.1;-0.0001;-0.0455;
247.22;1;0;0;0;17;1C;1C;1C;1C;1C;445;1CA;3.2;33.1;-49.0;14.5;5.5;77.1;-0.0001;-0.0181;
247.47;1;0;0;0;17;1C;1B;1C;1C;1C;348;1CA;3.2;33.1;23.0;14.5;5.5;77.1;-0.0039;0.0083;
247.72;1;0;0;0;17;1C;1C;1B;1B;1C;366;1CA;3.2;32.8;24.0;14.5;5.5;77.1;-0.0039;0.0282;
247.97;1;0;0;0;17;1B;1B;1B;1B;1B;378;1CA;3.2;33.3;16.0;14.5;5.5;77.1;-0.0039;0.0431;
248.22;1;0;0;0;17;1A;1B;1A;1B;1B;38E;1CA;3.2;33.3;9.5;14.5;5.5;77.1;-0.0039;0.0611;
248.47;1;0;0;0;17;1A;1A;1A;1A;1A;3E7;1CA;3.2;33.4;-48.0;14.5;5.5;77.1;-0.0001;0.0659;
248.72;1;0;0;0;17;18;19;18;19;19;3EC;1CA;3.2;34.6;-50.5;14.5;5.5;77.1;-0.0001;0.0721;
248.97;1;0;0;0;18;17;18;17;18;18;42F;1CA;3.2;34.6;-37.5;14.5;5.5;77.1;0.0355;0.0705;
249.22;1;0;0;0;18;16;16;16;16;16;4A5;1CA;3.2;36.5;-27.0;14.5;5.5;77.1;0.0553;0.0780;
249.47;1;0;0;0;18;15;15;15;15;15;56A;1CA;3.2;36.5;-51.5;14.5;5.5;77.1;-0.0001;0.0778;
249.72;1;0;0;0;18;14;14;14;14;14;51C;1CA;3.2;37.8;-49.0;14.5;5.5;77.1;-0.0001;0.0771;
