time(s);clutchPressed;brakePressed;steeringWheelButtons;engineTemp(C);wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;airPressIntake(hPa);fuelLevel1;fuelLevel2;engineTorque(Nm);batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;accelLong(m_sq(s));accelCross(m_sq(s));enginePow(kW);
1451.66;0;1;0;59;2D;2E;2E;2E;2E;512;126;3B2;3.2;32.0;-31.5;14.4;5.5;76.4;0.0000;0.0048;-0.3500;-0.1000;-4.2817;
1451.92;0;1;0;59;2D;2D;2D;2D;2D;4FD;126;3B2;3.2;31.5;-31.5;14.4;5.5;76.4;0.0000;0.0075;-0.5250;-0.1000;-4.2124;
1452.17;0;1;0;59;2C;2D;2C;2D;2D;4F1;126;3B2;3.2;31.3;-31.0;14.4;5.5;76.4;0.0000;0.0088;-0.5000;-0.1500;-4.1066;
1452.42;0;1;0;59;2C;2C;2C;2C;2C;4E8;126;3B2;3.2;31.3;-31.0;14.4;5.5;76.4;0.0000;0.0093;-0.4500;-0.1000;-4.0774;
1452.67;0;1;0;59;2C;2C;2C;2C;2C;4DA;126;3B2;3.2;30.9;-31.0;14.4;5.5;76.4;0.0000;0.0092;-0.7750;-0.1750;-4.0319;
1452.92;0;1;0;59;2A;2B;2B;2B;2B;4C0;126;3B4;3.2;30.9;-30.5;14.4;5.5;76.4;0.0000;0.0051;-1.0750;-0.2250;-3.8838;
1453.17;0;1;0;59;2A;2A;2A;2A;2A;4A9;126;3B4;3.2;30.7;-30.0;14.4;5.5;76.4;0.0000;0.0059;-1.3500;-0.1750;-3.7479;
1453.42;0;1;0;59;29;29;29;29;29;48C;126;3B2;3.2;30.7;-30.0;14.4;5.5;76.4;0.0000;0.0081;-1.0750;-0.1250;-3.6568;
1453.67;0;1;0;59;28;28;28;28;28;475;126;3B4;3.2;30.5;-30.0;14.4;5.5;76.4;0.0000;0.0092;-1.3750;-0.1250;-3.5846;
1453.92;0;1;0;59;27;27;27;27;27;457;126;3B4;3.2;30.5;-30.0;14.4;5.5;76.4;0.0000;0.0133;-1.0500;-0.1500;-3.4903;
1454.17;0;1;0;59;26;26;26;26;26;440;126;3B4;3.2;29.9;-30.0;14.4;5.5;76.4;0.0000;0.0133;-1.4000;-0.1250;-3.4181;
1454.42;0;1;0;59;25;25;25;25;25;420;126;3B4;3.2;30.0;-30.0;14.4;5.5;76.4;0.0000;0.0122;-1.0000;-0.1750;-3.3175;
1454.67;0;1;0;59;24;24;24;24;24;40A;126;3B4;3.2;30.0;-30.0;14.4;5.5;76.4;0.0000;0.0125;-1.3750;-0.3500;-3.2484;
1454.92;1;1;0;59;23;23;23;23;23;3C9;126;3B4;3.2;30.2;-30.0;14.4;5.5;76.4;0.0000;0.0111;-1.1500;-0.2000;-3.0442;
1455.17;1;1;0;59;22;22;22;22;22;372;126;3B4;3.2;30.2;0.5;14.4;5.5;76.4;0.0000;0.0111;-0.7500;-0.1000;0.0462;
1455.42;1;1;0;59;21;21;21;21;22;36C;126;3B4;3.2;30.2;-0.5;14.4;5.5;76.4;0.0000;0.0064;-0.7250;-0.1750;-0.0459;
1455.67;1;1;0;59;20;21;20;20;21;3FE;126;3B4;3.2;30.4;-31.5;14.4;5.5;76.4;0.0000;0.0048;-1.3750;-0.2500;-3.3712;
1455.92;1;1;0;59;1F;1F;1F;1F;1F;4EF;126;3B4;3.2;30.4;-26.0;14.4;5.5;76.4;0.0000;0.0013;-1.3250;-0.1000;-3.4388;
1456.17;1;1;0;59;1E;1E;1E;1E;1E;4BA;126;3B4;3.2;30.7;-29.5;14.4;5.5;76.4;0.0000;-0.0041;-2.0750;-0.2750;-3.7380;
1456.42;0;1;0;59;1D;1D;1D;1D;1D;488;126;3B4;3.2;30.9;-31.0;14.4;5.5;76.4;0.0000;-0.0068;-0.9250;-0.2250;-3.7657;
1456.67;0;1;0;59;1C;1C;1C;1C;1C;45C;126;3B4;3.2;30.9;-30.5;14.4;5.5;76.4;0.0000;-0.0119;-1.3750;-0.3750;-3.5645;
1456.93;0;1;0;59;1A;1A;1A;1A;1A;425;126;3B4;3.2;31.0;-30.5;14.4;5.5;76.4;0.0000;-0.0153;-1.4250;-0.3250;-3.3888;
1457.18;1;1;0;59;19;19;19;19;19;37B;126;3B4;3.2;31.1;-7.5;14.4;5.5;76.4;0.0000;-0.0149;-1.4750;-0.4000;-0.6998;
1457.43;1;1;0;59;17;17;18;17;18;369;126;3B4;3.2;31.1;-1.0;14.4;5.5;76.4;0.0000;-0.0144;-1.1000;-0.2750;-0.0914;
1457.68;1;1;0;59;16;17;16;16;17;36A;126;3B4;3.2;31.1;2.0;14.4;5.5;76.4;0.0000;-0.0141;-1.5000;-0.2500;0.1831;
1457.93;1;1;0;59;15;15;15;14;15;398;126;3B4;3.2;30.9;-25.5;14.4;5.5;76.4;0.0000;-0.0141;-2.0000;-0.4500;-2.4567;
1458.18;1;1;0;59;13;13;13;13;13;3D4;126;3B4;3.2;31.1;-30.5;14.4;5.5;76.4;0.0000;-0.0141;-1.8250;-0.5250;-3.1301;
1458.43;1;1;0;59;11;11;11;11;11;42F;126;3B4;3.2;31.1;-31.0;14.4;5.5;76.4;0.0000;-0.0141;-2.2000;-0.3500;-3.4768;
1458.68;1;1;0;59;10;10;10;10;10;3CA;126;3B4;3.2;31.4;-26.5;14.4;5.5;76.4;0.0000;-0.0138;-1.4250;-0.4250;-2.6918;
1458.93;1;1;0;59;E;E;E;E;E;39E;126;3B4;3.2;31.4;-30.5;14.4;5.5;76.4;0.0000;-0.0131;-1.7750;-0.5000;-2.9576;
1459.18;1;1;0;59;C;C;C;C;D;358;127;3B4;3.2;31.2;4.5;14.4;5.5;76.4;0.0000;-0.0116;-1.3750;-0.5500;0.4034;
1459.43;1;1;0;59;B;B;B;B;B;368;127;3B4;3.2;31.2;6.5;14.4;5.5;76.4;0.0000;-0.0093;-1.4000;-0.4750;0.5936;
1459.68;1;1;0;59;A;A;A;A;A;374;127;3B4;3.2;31.2;1.5;14.4;5.5;76.4;0.0000;-0.0068;-1.7500;-0.4000;0.1389;
1459.93;1;1;0;59;9;9;9;9;9;371;127;3B4;3.2;31.2;1.0;14.4;5.5;76.4;0.0000;0.0053;-0.5500;-0.2750;0.0923;
1460.18;1;1;0;59;8;8;8;8;8;372;127;3B4;3.2;30.6;0.5;14.4;5.5;76.4;0.0000;0.0100;-0.5250;-0.4500;0.0462;
1460.43;1;1;0;59;7;7;7;7;7;36D;127;3B4;3.2;30.6;0.0;14.4;5.5;76.4;0.0000;0.0241;-1.0750;-0.3250;0.0000;
1460.68;1;1;0;59;6;7;7;7;7;36C;127;3B4;3.2;29.9;2.5;14.4;5.5;76.4;0.0000;0.0481;-1.4750;-0.2500;0.2293;
1460.93;1;1;0;59;5;5;5;5;5;36E;127;3B4;3.2;29.9;2.0;14.4;5.5;76.4;0.0000;0.1133;-1.0500;-0.2750;0.1839;
1461.18;1;1;0;59;4;5;4;5;5;370;127;3B4;3.2;30.0;3.0;14.4;5.5;76.4;0.0000;0.1744;-0.8250;-0.1000;0.2765;
1461.43;1;0;0;59;4;4;4;4;4;36D;127;3B4;3.2;29.5;4.5;14.4;5.5;76.4;0.0000;0.2358;-0.3750;-0.1500;0.4133;
1461.68;1;0;0;59;4;4;4;4;4;3A3;127;3B4;3.2;29.5;19.0;14.4;5.5;76.4;0.0000;0.2892;-0.2750;-0.1750;1.8524;
1461.95;1;0;0;59;4;4;4;4;4;3A8;127;3B4;3.2;29.5;12.5;14.4;5.5;76.4;0.0235;0.4122;-0.1250;0.0000;1.2252;
1462.20;1;0;0;59;4;5;4;5;4;3A6;127;3B4;3.2;28.7;45.5;14.4;5.5;76.4;0.1059;0.4481;0.2500;-0.0250;4.4503;
1462.45;1;0;0;59;5;6;5;6;5;3AE;127;3B4;3.2;27.9;59.0;14.4;5.5;76.4;0.1373;0.4645;0.6000;-0.0500;5.8201;
1462.70;1;0;0;59;6;7;5;6;6;3D7;127;3B4;3.2;27.9;69.0;14.4;5.5;76.4;0.1529;0.4803;0.7750;0.1750;7.1028;
1462.95;1;0;0;59;7;8;7;8;7;3BE;127;3B4;3.2;26.3;93.0;14.4;5.5;76.4;0.1529;0.4933;1.1750;0.3250;9.3299;
1463.20;1;0;0;59;8;9;8;9;8;415;127;3B4;3.2;25.4;81.0;14.4;5.5;76.4;0.1608;0.5108;1.3500;0.4750;8.8640;
1463.45;1;0;0;59;9;B;8;A;A;44E;127;3B4;3.2;25.4;52.5;14.4;5.5;76.4;0.1922;0.5222;0.9000;0.7000;6.0586;
1463.70;0;0;0;59;9;B;9;B;A;4EA;127;3B4;3.2;24.5;59.5;14.4;5.5;76.4;0.2314;0.5229;0.6000;0.6750;7.8384;
1463.95;0;0;0;59;A;C;A;C;B;504;127;3B4;3.2;24.5;69.0;14.4;5.5;76.4;0.2392;0.5229;0.9000;0.8750;9.2778;
1464.20;0;0;0;59;B;D;B;C;C;5A0;127;3B4;3.2;24.4;68.0;14.4;5.5;76.4;0.2706;0.4944;0.9250;0.8000;10.2542;
1464.45;0;0;0;59;C;E;C;E;D;609;127;3B4;3.2;24.2;79.0;14.4;5.5;76.4;0.2706;0.4218;1.1750;0.5500;12.7816;
1464.70;0;0;0;59;D;F;D;F;E;6BB;127;3B4;3.2;24.2;84.0;14.4;5.5;76.4;0.2706;0.2920;1.3500;0.7000;15.1563;
1464.95;0;0;0;59;F;10;F;10;F;730;127;3B4;3.2;24.0;83.5;14.4;5.5;76.4;0.2549;0.2618;1.4000;0.6750;16.0891;
1465.20;1;0;0;59;10;11;F;11;10;703;127;3B4;3.2;23.5;-29.0;14.4;5.5;76.4;0.0000;0.2524;1.0750;0.7000;-5.4512;
1465.45;1;0;0;59;10;11;F;11;10;673;127;3B4;3.2;23.5;-31.5;14.4;5.5;76.4;0.0000;0.2400;0.2500;0.7750;-5.4461;
1465.70;1;0;0;5A;10;11;F;11;10;567;127;3B4;3.2;23.9;-32.0;14.4;5.5;76.4;0.0000;0.2385;0.1000;0.7250;-4.6345;
1465.95;1;0;0;5A;10;11;10;11;10;4DC;127;3B4;3.2;23.9;21.0;14.4;5.5;76.4;0.1961;0.2382;0.1500;0.6500;2.7357;
1466.20;1;0;0;5A;10;12;10;11;11;493;127;3B4;3.2;24.7;98.0;14.4;5.5;76.4;0.3255;0.2382;0.5500;0.7250;12.0174;
1466.45;0;0;0;5A;12;13;11;13;12;493;127;3B4;3.2;24.7;148.5;14.4;5.5;76.4;0.3765;0.2367;0.9750;0.9750;18.2101;
1466.70;0;0;0;5A;13;14;13;14;13;504;127;3B4;3.2;24.5;174.0;14.4;5.5;76.4;0.4196;0.2165;1.4250;1.1000;23.3961;
1466.96;0;0;0;5A;15;16;15;16;15;563;127;3B4;3.2;25.1;185.5;14.4;5.5;76.4;0.4196;0.1930;1.7250;1.0000;26.7878;
1467.21;0;0;0;5A;17;18;17;18;17;5E4;127;3B4;3.2;25.1;195.0;14.4;5.5;76.4;0.4235;0.1601;1.8000;0.8750;30.7939;
1467.46;0;0;0;5A;18;1A;18;19;19;63C;127;3B4;3.2;25.5;192.5;14.4;5.5;76.4;0.4196;0.1484;1.8500;1.2000;32.1730;
1467.71;0;0;0;5A;1B;1B;1B;1C;1B;6C6;127;3B4;3.2;25.5;189.0;14.4;5.5;76.4;0.4196;0.1130;2.0000;0.7750;34.3194;
1467.96;0;0;0;5A;1C;1D;1C;1D;1D;727;127;3B4;3.2;25.5;187.0;14.4;5.5;76.4;0.4196;0.0895;2.0500;0.7250;35.8557;
1468.21;0;0;0;59;1F;1F;1F;1F;1F;7B8;128;3B4;3.2;24.8;182.5;14.4;5.5;76.4;0.4196;0.0613;2.0750;0.1000;37.7640;
1468.46;0;0;0;59;20;21;20;21;20;81B;128;3B4;3.2;24.8;179.5;14.4;5.5;76.4;0.4118;0.0356;2.1250;-0.0500;39.0042;
1468.71;0;0;0;59;22;23;22;23;23;875;128;3B4;3.2;24.6;60.0;14.4;5.5;76.4;0.0000;0.0155;2.0000;-0.1250;13.6031;
1468.96;1;0;0;59;23;23;23;23;23;840;128;3B4;3.2;24.1;-37.0;14.4;5.5;76.4;0.0000;0.0125;1.1500;-0.1500;-8.1832;
1469.21;1;0;0;59;23;23;23;23;23;71F;128;3B4;3.2;24.1;-34.5;14.4;5.5;76.4;0.0000;0.0071;0.4000;-0.3250;-6.5862;
1469.46;1;0;0;59;23;23;23;23;23;6BA;128;3B4;3.2;24.4;52.5;14.4;5.5;76.4;0.2980;0.0046;0.1750;-0.4000;9.4672;
1469.71;1;0;0;59;25;25;25;25;25;5DA;128;3B4;3.2;24.4;212.0;14.4;5.5;76.4;0.5804;0.0046;1.1250;-0.1750;33.2565;
1469.96;0;0;0;59;26;26;26;26;26;5F0;128;3B4;3.2;23.4;243.0;14.4;5.5;76.4;0.7373;0.0046;1.3000;-0.3750;38.6793;
1470.21;0;0;0;59;28;28;28;28;28;630;128;3B4;3.2;23.4;269.5;14.4;5.5;76.4;0.8745;0.0046;1.6500;-0.5500;44.7036;
1470.46;0;0;0;59;29;29;29;29;29;66D;128;3B4;3.2;21.9;289.0;14.4;5.5;76.4;0.8667;0.0048;1.8250;-0.3500;49.7843;
1470.71;0;0;0;59;2B;2B;2B;2C;2C;6C4;128;3B4;3.2;21.9;330.5;14.4;5.5;76.4;0.8510;0.0058;2.0250;-0.3250;59.9443;
1470.96;0;0;0;59;2D;2D;2D;2D;2D;707;128;3B4;3.2;21.7;356.0;14.4;5.5;76.4;0.8549;0.0058;2.1750;-0.3250;67.0671;
1471.21;0;0;0;59;30;30;30;30;30;774;128;3B4;3.2;20.9;377.0;14.4;5.5;76.4;0.9333;0.0068;2.5000;-0.3750;75.3266;
1471.46;0;0;0;59;32;32;32;32;32;7C5;128;3B4;3.2;20.9;378.0;14.4;5.5;76.4;0.9333;0.0080;2.8000;-0.3750;78.7327;
1471.71;0;0;0;59;35;36;35;35;36;83F;128;3B4;3.2;20.0;379.5;14.4;5.5;76.4;0.9765;0.0131;2.9000;-0.2000;83.8936;
1471.97;0;0;0;59;37;38;38;38;38;897;128;3B4;3.2;19.4;379.5;14.4;5.5;76.4;0.9804;0.0163;2.9250;0.0000;87.3908;
1472.22;0;0;0;5A;3B;3B;3B;3B;3B;919;128;3B4;3.2;19.4;379.5;14.4;5.5;76.4;0.9961;0.0185;2.9250;0.0500;92.5571;
1472.47;0;0;0;5A;3D;3D;3D;3D;3D;967;128;3B4;3.2;18.9;379.5;14.4;5.5;76.4;0.9961;0.0203;2.8250;0.1750;95.6569;
1472.72;0;0;0;5A;40;40;40;40;40;9E9;128;3B4;3.2;18.9;380.0;14.4;5.5;76.4;0.9961;0.0306;2.8750;0.7000;100.9561;
1472.97;0;0;0;5A;42;42;42;42;42;A5E;128;3B4;3.2;18.7;378.5;14.4;5.5;76.4;0.9922;0.0330;2.9500;1.0750;105.1951;
1473.22;0;0;0;5A;44;45;45;45;45;A7A;128;3B4;3.2;18.9;273.0;14.4;5.5;76.4;0.1216;0.0330;2.7000;1.1000;76.6743;
1473.47;1;0;0;5A;45;45;45;45;45;936;128;3B4;3.2;18.9;-34.0;14.4;5.5;76.4;0.0000;0.0325;1.6250;1.2000;-8.3956;
1473.72;1;0;0;5A;45;45;45;45;45;84A;128;3B4;3.2;18.8;-37.5;14.4;5.5;76.4;0.0000;0.0210;0.4250;0.9250;-8.3331;
1473.97;1;0;0;5A;45;45;45;45;46;7C2;128;3B4;3.2;20.2;158.0;14.4;5.5;76.4;0.4667;0.0153;0.2750;0.4500;32.8598;
1474.22;0;0;0;5A;46;47;46;46;46;7C7;128;3B4;3.2;20.2;267.5;14.4;5.5;76.4;0.6039;0.0158;0.6000;0.2500;55.7730;
1474.47;0;0;0;5A;47;48;47;47;48;7F1;128;3B4;3.2;20.2;305.0;14.4;5.5;76.4;0.6902;0.0158;0.8750;0.4750;64.9331;
1474.72;0;0;0;5A;49;49;49;49;49;80F;128;3B4;3.2;20.7;316.0;14.4;5.5;76.4;0.7098;0.0171;1.3500;0.4250;68.2676;
1474.97;0;0;0;5A;4A;4B;4A;4A;4A;840;128;3B4;3.2;20.8;321.5;14.4;5.5;76.4;0.7176;0.0177;1.4000;0.4500;71.1056;
1475.22;0;0;0;5A;4C;4C;4C;4C;4C;860;128;3B4;3.2;20.8;322.5;14.4;5.5;76.4;0.7255;0.0195;1.5250;0.7750;72.4074;
1475.47;0;0;0;5A;4D;4D;4D;4E;4E;89A;128;3B4;3.2;21.4;329.0;14.4;5.5;76.4;0.7373;0.0264;1.4750;0.9250;75.8651;
1475.72;0;0;0;5A;4F;50;4F;4F;4F;8BA;128;3B4;3.2;21.4;329.5;14.4;5.5;76.4;0.7412;0.0258;1.6750;1.2000;77.0845;
1475.97;0;0;0;5A;50;50;50;51;51;8EF;128;3B4;3.2;22.1;328.5;14.4;5.5;76.4;0.7333;0.0233;1.6750;1.0250;78.6738;
1476.22;0;0;0;5A;52;53;52;52;53;913;128;3B4;3.2;23.2;324.0;14.4;5.5;76.4;0.7294;0.0218;1.6750;0.8750;78.8175;
1476.47;0;0;0;5A;53;54;53;54;54;945;128;3B4;3.2;23.2;320.0;14.4;5.5;76.4;0.7255;0.0216;1.8500;0.9250;79.5200;
1476.72;0;0;0;5A;55;56;55;56;56;967;128;3B4;3.2;23.6;318.0;14.4;5.5;76.4;0.7176;0.0215;1.6750;0.9250;80.1552;
1476.99;0;0;0;5A;56;57;56;57;57;992;128;3B4;3.2;24.0;293.0;14.4;5.5;76.4;0.5020;0.0211;1.7250;1.0250;75.1731;
1477.24;1;0;0;5A;57;57;57;57;57;97D;128;3B4;3.2;24.0;0.0;14.4;5.5;76.4;0.0000;0.0153;1.1250;0.6750;0.0000;
1477.49;1;0;0;5A;57;57;57;57;57;86A;128;3B4;3.2;24.6;-34.5;14.4;5.5;76.4;0.0000;0.0058;0.4500;0.1250;-7.7820;
1477.74;1;0;0;5A;57;57;57;57;57;7A7;128;3B4;3.2;24.6;-38.0;14.4;5.5;76.4;0.0000;0.0018;0.0000;0.0000;-7.7955;
1477.99;1;0;0;5A;57;57;57;57;57;622;128;3B4;3.2;25.1;168.0;14.4;5.5;76.4;0.3765;0.0018;-0.1000;-0.0750;27.6209;
1478.24;0;0;0;5A;57;58;58;58;58;660;128;3B4;3.2;23.7;154.5;14.4;5.5;76.4;0.3882;0.0029;0.1500;0.0000;26.4045;
1478.49;0;0;0;5A;58;58;58;58;58;662;128;3B4;3.2;23.7;163.5;14.4;5.5;76.4;0.3804;0.0026;0.2750;0.1250;27.9768;
1478.74;0;0;0;5A;58;59;58;58;58;666;128;3B4;3.2;23.7;161.0;14.4;5.5;76.4;0.3765;0.0004;0.3750;0.0500;27.6165;
1478.99;0;0;0;5A;58;59;59;59;59;66E;128;3B4;3.2;24.1;152.5;14.4;5.5;76.4;0.3569;-0.0051;0.3750;-0.1250;26.2862;
1479.24;0;0;0;5A;59;59;59;59;59;672;128;3B4;3.2;24.6;131.5;14.4;5.5;76.4;0.3255;-0.0106;0.3750;-0.5000;22.7216;
1479.49;0;0;0;5A;59;59;59;59;59;677;128;3B6;3.2;24.6;111.5;14.4;5.5;76.4;0.2902;-0.0118;0.2750;-0.7250;19.3242;
1479.74;0;0;0;5B;5A;59;59;59;5A;679;128;3B4;3.2;24.2;93.0;14.4;5.5;76.4;0.2667;-0.0160;0.2250;-0.8500;16.1374;
1479.99;0;0;0;5B;5A;59;5A;59;5A;680;128;3B4;3.2;24.1;83.0;14.4;5.5;76.4;0.2588;-0.0207;0.1750;-1.1000;14.4631;
1480.24;0;0;0;5B;5A;59;5A;59;5A;67F;128;3B4;3.2;24.1;74.5;14.4;5.5;76.4;0.2353;-0.0223;0.1000;-1.3250;12.9741;
1480.49;0;0;0;5B;5A;5A;5A;5A;5A;67D;128;3B4;3.2;23.8;58.5;14.4;5.5;76.4;0.2235;-0.0230;0.0750;-1.5000;10.1755;
1480.74;0;0;0;5B;5A;59;5A;5A;5A;681;128;3B4;3.2;23.8;55.0;14.4;5.5;76.4;0.2196;-0.0248;-0.0250;-1.7500;9.5897;
1480.99;0;0;0;5B;5A;5A;5A;59;5A;681;128;3B4;3.2;23.2;54.0;14.4;5.5;76.4;0.2196;-0.0248;-0.0250;-1.7000;9.4154;
1481.24;0;0;0;5B;5A;5A;5A;59;5A;682;128;3B4;3.2;22.9;55.5;14.4;5.5;76.4;0.2196;-0.0237;-0.0250;-1.4500;9.6827;
1481.49;0;0;0;5B;5A;5A;5A;5A;5A;680;128;3B4;3.2;22.9;57.0;14.4;5.5;76.4;0.2235;-0.0215;-0.0250;-1.3500;9.9325;
1481.74;0;0;0;5B;5A;59;5A;5A;5A;681;128;3B4;3.2;22.3;56.5;14.4;5.5;76.4;0.2235;-0.0232;-0.0250;-1.4250;9.8512;
1482.00;0;0;0;5B;5A;5A;5A;59;5A;683;128;3B4;3.2;21.1;56.5;14.4;5.5;76.4;0.2235;-0.0232;-0.0250;-1.3500;9.8631;
1482.25;0;0;0;5B;5A;5A;5A;59;5A;681;128;3B6;3.2;21.1;57.5;14.4;5.5;76.4;0.2235;-0.0232;-0.0500;-1.4500;10.0256;
1482.50;0;0;0;5C;5A;5A;5A;5A;5A;681;128;3B4;3.2;20.9;57.0;14.4;5.5;76.4;0.2235;-0.0218;0.0000;-1.5000;9.9384;
1482.75;0;0;0;5C;5A;59;5A;5A;5A;683;128;3B6;3.2;20.9;56.5;14.4;5.5;76.4;0.2235;-0.0196;-0.0250;-1.2500;9.8631;
1483.00;0;0;0;5C;5A;5A;5A;59;5A;683;128;3B4;3.2;20.5;56.5;14.4;5.5;76.4;0.2235;-0.0185;0.0000;-1.0250;9.8631;
1483.25;0;0;0;5C;5A;5A;5A;5A;5A;682;128;3B4;3.2;20.5;57.0;14.4;5.5;76.4;0.2235;-0.0173;0.0000;-0.8250;9.9444;
1483.50;0;0;0;5C;5A;5A;5A;5A;5A;682;128;3B6;3.2;20.2;56.5;14.4;5.5;76.4;0.2235;-0.0174;0.0000;-0.9000;9.8572;
1483.75;0;0;0;5C;5A;59;5A;5A;5A;681;128;3B6;3.2;20.2;55.5;14.4;5.5;76.4;0.2196;-0.0200;-0.0250;-1.1000;9.6769;
1484.00;0;0;0;5C;5A;5A;5A;59;5A;684;128;3B4;3.2;20.4;55.0;14.4;5.5;76.4;0.2196;-0.0223;-0.0500;-1.3000;9.6070;
1484.25;0;0;0;5C;5A;59;5A;59;5A;681;128;3B4;3.2;20.3;55.5;14.4;5.5;76.4;0.2196;-0.0223;-0.0500;-1.4250;9.6769;
1484.50;0;0;0;5C;5A;5A;5A;5A;5A;680;128;3B6;3.2;20.3;52.0;14.4;5.5;76.4;0.2118;-0.0255;-0.0500;-1.6500;9.0612;
1484.75;0;0;0;5C;5A;59;5A;59;5A;680;128;3B4;3.2;20.0;46.0;14.4;5.5;76.4;0.2039;-0.0259;-0.0500;-1.9250;8.0157;
1485.00;0;0;0;5C;5A;59;5A;59;5A;682;128;3B6;3.2;20.2;44.5;14.4;5.5;76.4;0.2078;-0.0259;-0.0750;-1.7500;7.7636;
1485.25;0;0;0;5C;5A;59;5A;59;5A;67E;128;3B6;3.2;20.2;45.5;14.4;5.5;76.4;0.2078;-0.0251;-0.0750;-1.6250;7.9190;
1485.50;0;0;0;5C;5A;59;5A;59;5A;67E;128;3B6;3.2;20.3;45.0;14.4;5.5;76.4;0.2118;-0.0221;-0.1000;-1.5500;7.8320;
1485.75;0;0;0;5C;5A;59;5A;5A;5A;680;128;3B4;3.2;20.3;47.0;14.4;5.5;76.4;0.2157;-0.0211;0.0000;-1.5250;8.1899;
1486.00;0;0;0;5C;59;59;5A;59;5A;672;128;3B6;3.2;20.1;28.5;14.4;5.5;76.4;0.0000;-0.0211;0.0000;-1.0000;4.9244;
1486.25;0;0;0;5C;59;59;59;59;5A;671;128;3B4;3.2;20.3;-17.5;14.4;5.5;76.4;0.0000;-0.0216;-0.0500;-1.3750;-3.0220;
1486.50;0;0;0;5C;59;59;59;59;59;675;128;3B4;3.2;20.3;-10.5;14.4;5.5;76.4;0.2078;-0.0241;-0.2000;-1.4500;-1.8176;
1486.75;0;0;0;5C;59;59;59;59;59;693;128;3B6;3.2;20.7;28.5;14.4;5.5;76.4;0.2431;-0.0241;-0.2500;-1.6250;5.0229;
1487.01;0;0;0;5C;59;59;59;59;59;673;128;3B4;3.2;20.7;62.5;14.4;5.5;76.4;0.2353;-0.0241;-0.1000;-1.6750;10.8058;
1487.26;0;0;0;5C;59;59;59;58;59;672;128;3B6;3.2;20.4;64.5;14.4;5.5;76.4;0.2314;-0.0241;-0.0500;-1.4750;11.1448;
1487.51;0;0;0;5C;59;59;59;59;59;672;128;3B6;3.2;20.4;60.5;14.4;5.5;76.4;0.2235;-0.0246;0.0000;-1.5000;10.4536;
1487.76;0;0;0;5C;59;59;59;59;59;672;128;3B6;3.2;20.1;57.5;14.4;5.5;76.4;0.2235;-0.0243;0.0250;-1.7000;9.9353;
1488.01;0;0;0;5C;59;59;59;59;59;673;128;3B6;3.2;20.1;54.0;14.4;5.5;76.4;0.2157;-0.0243;0.0250;-1.5250;9.3362;
1488.26;0;0;0;5C;59;59;59;59;59;673;128;3B4;3.2;20.1;53.0;14.4;5.5;76.4;0.2196;-0.0243;-0.0500;-1.5000;9.1633;
1488.51;0;0;0;5C;59;59;59;59;59;672;128;3B6;3.2;19.6;53.5;14.4;5.5;76.4;0.2157;-0.0251;-0.0500;-1.6000;9.2441;
1488.76;0;0;0;5C;59;59;59;59;59;672;128;3B6;3.2;19.9;53.0;14.4;5.5;76.4;0.2196;-0.0273;-0.0250;-1.9250;9.1577;
1489.01;0;0;0;5C;59;59;59;59;59;673;128;3B4;3.2;19.9;53.0;14.4;5.5;76.4;0.2196;-0.0283;0.0250;-1.8250;9.1633;
1489.26;0;0;0;5C;59;58;59;59;59;670;128;3B6;3.2;19.9;53.0;14.4;5.5;76.4;0.2157;-0.0283;-0.0750;-2.0750;9.1466;
1489.51;0;0;0;5C;59;58;59;59;59;673;128;3B4;3.2;19.9;53.0;14.4;5.5;76.4;0.2196;-0.0230;0.0250;-1.5500;9.1633;
1489.76;0;0;0;5C;59;59;59;59;59;672;128;3B6;3.2;19.5;54.0;14.4;5.5;76.4;0.2196;-0.0223;0.0000;-1.3000;9.3305;
1490.01;0;0;0;5C;59;59;59;59;59;673;128;3B6;3.2;19.6;54.5;14.4;5.5;76.4;0.2196;-0.0208;0.0000;-1.2500;9.4226;
1490.26;0;0;0;5C;59;59;59;59;59;675;128;3B6;3.2;19.6;54.5;14.4;5.5;76.4;0.2196;-0.0210;0.0000;-1.2000;9.4340;
1490.51;0;0;0;5C;59;59;59;59;59;676;128;3B6;3.2;19.6;55.0;14.4;5.5;76.4;0.2157;-0.0196;0.0000;-1.2000;9.5264;
1490.76;0;0;0;5C;59;59;59;59;59;674;128;3B4;3.2;19.3;53.5;14.4;5.5;76.4;0.2196;-0.0173;0.0000;-1.0250;9.2553;
1491.01;0;0;0;5C;59;59;59;59;59;674;128;3B6;3.2;19.3;54.5;14.4;5.5;76.4;0.2196;-0.0163;0.0000;-0.7500;9.4283;
1491.26;0;0;0;5C;59;59;59;59;59;678;128;3B6;3.2;19.3;55.0;14.4;5.5;76.4;0.2196;-0.0163;0.0000;-0.8500;9.5379;
1491.51;0;0;0;5C;59;59;59;59;59;676;128;3B6;3.2;19.7;54.5;14.4;5.5;76.4;0.2196;-0.0163;0.0000;-0.8250;9.4398;
1491.76;0;0;0;5C;59;59;59;59;59;676;128;3B6;3.2;20.1;54.0;14.4;5.5;76.4;0.2196;-0.0163;0.0000;-0.8500;9.3531;
