time(s);clutchPressed;brakePressed;steeringWheelButtons;engineTemp(C);wheel1;wheel2;wheel3;wheel4;speed;engineRpm;range;airPressIntake(hPa);fuelLevel1;fuelLevel2;engineTorque(Nm);batteryVoltage;avgCons;avgSpeed;throttlePercent;steeringPos;accelLong(m_sq(s));accelCross(m_sq(s));enginePow(kW);
1044.01;0;0;0;5E;12;14;12;14;13;4C7;11C;3B2;3.2;23.5;33.5;14.4;5.5;76.2;0.1804;0.1938;-0.0500;0.5000;4.2904;
1044.26;0;0;0;5E;12;13;12;14;13;4CB;11C;3B2;3.2;23.6;35.5;14.5;5.5;76.2;0.1843;0.1865;0.0000;0.4250;4.5614;
1044.51;0;0;0;5E;12;14;13;14;13;4CF;11C;3B2;3.2;24.1;39.5;14.5;5.5;76.2;0.2039;0.1800;0.0250;0.2750;5.0919;
1044.76;0;0;0;5E;13;14;12;13;13;4DC;11C;3B2;3.2;24.1;44.5;14.5;5.5;76.2;0.2196;0.1607;0.0500;0.1000;5.7971;
1045.01;0;0;0;5E;13;15;13;14;13;505;11C;3B2;3.2;24.5;53.5;14.5;5.5;76.2;0.2235;0.1540;0.3250;0.2750;7.1992;
1045.26;0;0;0;5E;14;14;13;14;14;512;11C;3B2;3.2;24.5;57.0;14.5;5.5;76.2;0.2235;0.1168;0.3250;0.5250;7.7478;
1045.52;0;0;0;5E;14;15;14;15;14;521;11C;3B2;3.2;24.3;57.5;14.5;5.5;76.2;0.2314;0.1095;0.3250;0.5250;7.9061;
1045.77;0;0;0;5E;14;15;14;15;14;52D;11C;3B2;3.2;24.6;64.5;14.5;5.5;76.2;0.2431;0.0855;0.2250;1.4500;8.9496;
1046.02;0;0;0;5E;14;15;14;15;15;542;11C;3B2;3.2;24.6;75.0;14.5;5.5;76.2;0.2784;0.0548;0.2250;-0.6000;10.5715;
1046.27;0;0;0;5E;15;15;15;15;15;573;11C;3B2;3.2;24.7;86.0;14.5;5.5;76.2;0.3020;0.0343;0.4000;0.8750;12.5632;
1046.52;0;0;0;5E;16;16;16;16;16;5A4;11C;3B2;3.2;24.7;103.0;14.4;5.5;76.2;0.3020;0.0297;0.7500;0.5250;15.5752;
1046.77;0;0;0;5E;17;17;17;17;17;5C9;11C;3B2;3.2;24.2;107.0;14.4;5.5;76.2;0.3020;0.0118;0.8500;0.4000;16.5946;
1047.02;0;0;0;5E;18;18;18;18;18;615;11C;3B2;3.2;24.2;111.5;14.4;5.5;76.2;0.3216;-0.0053;1.0250;-0.5750;18.1799;
1047.27;0;0;0;5E;18;19;19;19;19;637;11C;3B2;3.2;23.7;122.0;14.4;5.5;76.2;0.3412;0.0025;0.8500;0.2750;20.3263;
1047.52;0;0;0;5E;1A;1A;1A;1A;1A;68F;11C;3B2;3.2;22.8;130.0;14.4;5.5;76.2;0.3412;0.0092;1.0250;-0.1000;22.8572;
1047.77;0;0;0;5E;1B;1B;1B;1B;1B;6CC;11C;3B2;3.2;22.8;130.0;14.5;5.5;76.2;0.3412;0.0092;1.1500;-0.3250;23.6876;
1048.02;0;0;0;5E;1C;1C;1C;1C;1C;713;11C;3B2;3.2;21.7;132.0;14.5;5.5;76.2;0.3412;0.0092;1.0500;0.2250;25.0335;
1048.27;0;0;0;5E;1D;1D;1D;1D;1D;752;11C;3B2;3.2;21.7;128.5;14.5;5.5;76.2;0.3333;0.0023;1.1500;0.2250;25.2175;
1048.52;0;0;0;5E;1E;1E;1E;1E;1E;79C;11C;3B2;3.2;21.0;123.5;14.5;5.5;76.2;0.2902;-0.0055;1.1500;0.1750;25.1933;
1048.77;0;0;0;5E;1F;1F;1F;1F;1F;782;11C;3B2;3.2;20.1;10.5;14.4;5.5;76.2;0.0000;-0.0078;1.0250;0.0000;2.1133;
1049.02;1;0;0;5E;1F;1E;1E;1E;1F;717;11C;3B2;3.2;20.1;-34.0;14.4;5.5;76.2;0.0000;-0.0092;0.0750;0.2500;-6.4623;
1049.27;1;0;0;5E;1E;1E;1E;1E;1E;679;11C;3B2;3.2;19.6;-34.0;14.4;5.5;76.2;0.0000;-0.0125;-0.1250;-0.1750;-5.8997;
1049.52;1;0;0;5E;1E;1E;1E;1E;1E;592;11C;3B2;3.2;20.0;-17.0;14.4;5.5;76.2;0.0745;-0.0190;-0.2500;0.0000;-2.5386;
1049.77;1;0;0;5E;1E;1E;1E;1E;1E;492;11C;3B2;3.2;20.0;-2.5;14.4;5.5;76.2;0.1176;-0.0208;-0.0500;-0.4000;-0.3063;
1050.02;0;0;0;5E;1E;1E;1E;1E;1E;4B1;11C;3B2;3.2;19.9;16.0;14.4;5.5;76.2;0.1373;-0.0268;-0.1500;0.2250;2.0123;
1050.27;0;0;0;5E;1E;1E;1E;1E;1E;4A4;11C;3B2;3.2;19.9;-10.0;14.5;5.5;76.2;0.0000;-0.0288;-0.1250;-0.8750;-1.2441;
1050.55;0;0;0;5E;1E;1D;1E;1E;1E;490;11C;3B2;3.2;19.8;-27.5;14.5;5.5;76.2;0.0000;-0.0288;-0.1250;-0.3750;-3.3636;
1050.80;0;0;0;5E;1D;1D;1D;1D;1D;493;11C;3B2;3.2;19.8;-31.0;14.5;5.5;76.2;0.0000;-0.0288;-0.3250;-0.1250;-3.8014;
1051.05;0;0;0;5E;1D;1D;1D;1D;1D;48A;11C;3B2;3.2;20.4;-31.0;14.5;5.5;76.2;0.0000;-0.0289;-0.3500;-0.1750;-3.7722;
1051.30;0;0;0;5E;1D;1C;1D;1D;1D;481;11C;3B2;3.2;21.0;-31.0;14.5;5.5;76.2;0.0000;-0.0271;-0.2750;-0.1000;-3.7430;
1051.55;0;0;0;5E;1D;1C;1D;1C;1D;475;11C;3B2;3.2;21.0;-31.0;14.5;5.5;76.2;0.0000;-0.0268;-0.3250;-0.2750;-3.7040;
1051.80;0;0;0;5E;1C;1C;1C;1C;1C;46A;11C;3B2;3.2;21.4;-31.0;14.5;5.5;76.2;0.0000;-0.0262;-0.3250;-0.0500;-3.6683;
1052.05;0;0;0;5E;1C;1C;1C;1C;1C;463;11C;3B2;3.2;21.4;-31.0;14.5;5.5;76.2;0.0000;-0.0210;-0.2500;-0.0250;-3.6456;
1052.30;0;0;0;5E;1C;1C;1C;1C;1C;459;11C;3B2;3.2;21.9;-31.5;14.5;5.5;76.2;0.0000;-0.0149;-0.3250;-0.0750;-3.6714;
1052.55;0;0;0;5E;1B;1B;1B;1B;1C;44E;11C;3B2;3.2;22.5;-31.5;14.5;5.5;76.2;0.0000;-0.0155;-0.3250;-0.1750;-3.6351;
1052.80;0;0;0;5E;1B;1B;1B;1B;1B;44B;11C;3B2;3.2;22.5;-31.5;14.5;5.5;76.2;0.0000;-0.0208;-0.3250;-0.2000;-3.6252;
1053.05;0;0;0;5E;1B;1B;1B;1B;1B;431;11C;3B2;3.2;23.2;-31.5;14.5;5.5;76.2;0.0000;-0.0198;-0.3250;-0.2000;-3.5395;
1053.30;0;0;0;5E;1B;1A;1A;1A;1B;435;11C;3B2;3.2;23.2;-31.5;14.5;5.5;76.2;0.0000;-0.0138;-0.2250;0.0000;-3.5527;
1053.55;0;0;0;5E;1B;1A;1B;1A;1B;426;11C;3B2;3.2;23.2;-32.0;14.5;5.5;76.2;0.0000;-0.0110;-0.2750;0.7750;-3.5588;
1053.80;0;0;0;5E;1A;1A;1A;19;1A;417;11C;3B2;3.2;23.0;-32.0;14.5;5.5;76.2;0.0000;-0.0075;-0.4500;-0.5000;-3.5085;
1054.05;0;0;0;5E;1A;1A;1A;1A;1A;412;11C;3B2;3.2;23.0;-32.0;14.5;5.5;76.2;0.0000;-0.0038;-0.3750;-0.1500;-3.4918;
1054.30;0;0;0;5E;19;19;19;19;1A;405;11C;3B2;3.2;23.5;-32.0;14.4;5.5;76.2;0.0000;-0.0038;-0.3250;-0.2000;-3.4482;
1054.55;0;0;0;5E;19;19;19;19;19;3F3;11C;3B2;3.2;23.6;-32.0;14.4;5.5;76.2;0.0000;-0.0038;-0.3500;0.0000;-3.3879;
1054.80;0;0;0;5E;19;19;19;19;19;3E8;11C;3B2;3.2;23.6;-32.0;14.4;5.5;76.2;0.0000;-0.0038;-0.3500;-0.1750;-3.3510;
1055.05;1;0;0;5E;19;18;18;19;19;3D0;11C;3B2;3.2;23.6;-32.0;14.5;5.5;76.2;0.0000;-0.0073;-0.3750;-0.4750;-3.2706;
1055.30;1;1;0;5E;18;18;19;18;19;368;11C;3B2;3.2;23.4;0.0;14.4;5.5;76.2;0.0000;-0.0185;0.0250;-0.4000;0.0000;
1055.56;1;1;0;5E;18;18;18;18;18;367;11C;3B2;3.2;23.5;0.5;14.4;5.5;76.2;0.0000;-0.0208;-0.5500;-0.4000;0.0456;
1055.81;1;1;0;5E;18;18;18;18;18;379;11C;3B2;3.2;23.5;0.5;14.4;5.5;76.2;0.0000;-0.0198;-0.2250;-0.4250;0.0465;
1056.06;1;0;0;5E;18;18;18;17;18;39A;11C;3B2;3.2;23.3;-24.5;14.4;5.5;76.2;0.0000;-0.0063;-0.5000;0.1250;-2.3655;
1056.31;1;0;0;5E;17;17;17;17;17;3C2;11C;3B2;3.2;23.4;-32.5;14.4;5.5;76.2;0.0000;-0.0033;-0.7250;-0.5250;-3.2741;
1056.56;1;0;0;5E;16;16;16;16;16;419;11C;3B2;3.2;23.4;-33.0;14.5;5.5;76.2;0.0000;-0.0003;-0.7500;-0.6500;-3.6251;
1056.81;1;0;0;5E;15;15;15;15;15;4BB;11C;3B2;3.2;23.7;-33.5;14.5;5.5;76.2;0.0000;0.0048;-0.8750;-1.0250;-4.2483;
1057.06;1;0;0;5E;15;15;14;14;15;531;11C;3B2;3.2;23.7;-34.5;14.5;5.5;76.2;0.0000;0.0149;-0.8750;-0.0500;-4.8015;
1057.31;1;0;0;5E;14;14;14;14;14;505;11C;3B2;3.2;23.7;-34.0;14.5;5.5;76.2;0.0000;0.0216;-0.7500;0.0250;-4.5752;
1057.56;1;0;0;5E;14;13;13;14;14;4E2;11C;3B2;3.2;23.7;-33.0;14.5;5.5;76.2;0.0000;0.0379;-0.6500;-0.6000;-4.3197;
1057.81;0;0;0;5E;13;12;13;13;13;4C3;11C;3B2;3.2;23.7;-32.5;14.4;5.5;76.2;0.0000;0.0522;-0.5500;-0.0750;-4.1487;
1058.06;0;0;0;5E;12;13;12;13;13;4AB;11C;3B2;3.2;23.6;-32.5;14.4;5.5;76.2;0.0000;0.0938;-0.5500;0.8250;-4.0671;
1058.31;0;0;0;5E;12;12;12;12;12;48E;11C;3B2;3.2;24.0;-32.0;14.4;5.5;76.2;0.0000;0.0970;-0.5500;0.2000;-3.9073;
1058.56;0;0;0;5E;11;12;11;12;12;46C;11C;3B2;3.2;24.0;-28.0;14.4;5.5;76.2;0.0549;0.0985;-0.5750;-0.2000;-3.3192;
1058.81;0;0;0;5E;11;11;11;11;11;434;11C;3B2;3.2;24.2;-11.5;14.5;5.5;76.2;0.1059;0.0985;-0.7500;0.3500;-1.2958;
1059.06;0;0;0;5E;10;11;10;10;10;43C;11C;3B2;3.2;24.2;-4.0;14.5;5.5;76.2;0.1412;0.0977;-0.6000;-0.1750;-0.4541;
1059.31;0;0;0;5E;10;10;10;11;10;43B;11C;3B2;3.2;24.2;13.0;14.5;5.5;76.2;0.1804;0.1003;-0.1250;0.2500;1.4743;
1059.56;0;0;0;5E;10;11;11;11;11;447;11C;3B2;3.2;24.2;25.5;14.5;5.5;76.2;0.2118;0.1123;0.1250;1.1000;2.9240;
1059.81;0;0;0;5E;11;12;11;12;11;460;11C;3B2;3.2;24.5;45.0;14.5;5.5;76.2;0.2235;0.1147;0.4250;0.1250;5.2779;
1060.06;0;0;0;5E;12;12;12;12;12;490;11C;3B2;3.2;24.5;53.5;14.5;5.5;76.2;0.2314;0.1115;0.5250;0.7000;6.5437;
1060.31;0;0;0;5E;12;12;12;13;12;4B4;11C;3B2;3.2;24.5;62.0;14.4;5.5;76.2;0.2314;0.0948;0.5500;0.4250;7.8171;
1060.58;0;0;0;5E;13;14;13;13;13;4C7;11C;3B2;3.2;24.2;69.0;14.4;5.5;76.2;0.2549;0.0725;0.6500;-0.2750;8.8370;
1060.83;0;0;0;5E;14;13;14;14;14;513;11C;3B2;3.2;24.2;81.0;14.4;5.5;76.2;0.2667;0.0538;0.8000;-0.6500;11.0185;
1061.08;0;0;0;5E;15;15;15;15;15;544;11C;3B2;3.2;23.7;86.0;14.5;5.5;76.2;0.2706;0.0311;0.9000;-0.5000;12.1400;
1061.33;0;0;0;5E;16;16;16;16;16;589;11C;3B2;3.2;23.2;87.0;14.5;5.5;76.2;0.2627;0.0273;0.9000;0.1500;12.9097;
1061.58;0;0;0;5E;17;17;17;17;17;5BA;11C;3B2;3.2;23.2;83.5;14.5;5.5;76.2;0.2588;0.0256;1.0000;-0.1250;12.8188;
1061.83;0;0;0;5E;17;18;18;18;18;5F9;11C;3B2;3.2;22.9;82.5;14.5;5.5;76.2;0.2588;0.0264;0.9000;0.0000;13.2096;
1062.08;0;0;0;5E;18;19;18;18;18;60C;11C;3B2;3.2;22.6;82.5;14.5;5.5;76.2;0.2588;0.0225;0.7250;-0.0750;13.3738;
1062.33;0;0;0;5E;19;19;19;19;19;60C;11C;3B2;3.2;22.6;6.5;14.5;5.5;76.2;0.0000;0.0193;0.5750;-0.2500;1.0537;
1062.58;0;0;0;5E;18;18;18;18;19;628;11C;3B2;3.2;21.9;-19.0;14.5;5.5;76.2;0.0000;0.0130;0.0000;0.4500;-3.1357;
1062.83;0;0;0;5E;18;18;18;18;18;606;11C;3B2;3.2;21.9;-33.5;14.5;5.5;76.2;0.0000;0.0092;-0.2750;-0.1500;-5.4095;
1063.08;0;0;0;5E;17;17;17;17;18;5ED;11C;3B2;3.2;22.1;-35.0;14.5;5.5;76.2;0.0000;0.0045;-0.5000;-0.0250;-5.5601;
1063.33;0;0;0;5E;17;17;17;17;17;5C9;11C;3B2;3.2;22.1;-34.5;14.5;5.5;76.2;0.0000;0.0050;-0.5750;0.5250;-5.3506;
1063.58;0;0;0;5E;16;16;16;16;16;5AC;11C;3B2;3.2;22.3;-34.0;14.5;5.5;76.2;0.0000;0.0056;-0.6000;-0.1250;-5.1698;
1063.83;0;0;0;5E;16;16;16;16;16;581;11C;3B2;3.2;22.3;-33.5;14.5;5.5;76.2;0.0000;0.0056;-0.6500;0.0000;-4.9429;
1064.08;0;0;0;5E;15;15;15;15;15;55F;11C;3B2;3.2;22.0;-33.0;14.5;5.5;76.2;0.0000;0.0056;-0.5750;0.3250;-4.7517;
1064.33;0;0;0;5E;15;15;15;15;15;53A;11C;3B2;3.2;22.3;-33.0;14.5;5.5;76.2;0.0000;0.0056;-0.6000;0.0500;-4.6238;
1064.58;0;0;0;5E;14;14;14;14;14;519;11C;3B2;3.2;22.3;-32.5;14.5;5.5;76.2;0.0000;0.0062;-0.6000;0.1750;-4.4414;
1064.83;0;0;0;5E;14;13;14;14;14;4F2;11C;3B2;3.2;22.7;-32.0;14.5;5.5;76.2;0.0000;0.0062;-0.6000;-0.1500;-4.2424;
1065.08;0;0;0;5E;13;13;13;13;13;4DB;11C;3B2;3.2;23.3;-31.5;14.5;5.5;76.2;0.0000;0.0067;-0.6500;0.2000;-4.1002;
1065.33;0;0;0;5E;12;12;12;13;13;4A9;11C;3B2;3.2;23.3;-31.5;14.5;5.5;76.2;0.0000;0.0067;-0.6500;-0.0500;-3.9353;
1065.59;0;0;0;5E;12;12;12;12;12;495;11C;3B2;3.2;23.7;-25.5;14.5;5.5;76.2;0.0314;0.0067;-0.6750;0.2750;-3.1323;
1065.84;0;0;0;5E;11;11;11;11;11;461;11C;3B2;3.2;23.7;-14.5;14.5;5.5;76.2;0.1294;0.0064;-0.6000;-0.1750;-1.7022;
1066.09;0;0;0;5E;11;11;11;11;11;478;11C;3B2;3.2;24.0;20.0;14.5;5.5;76.2;0.2157;0.0051;-0.3250;-0.0500;2.3960;
1066.34;0;0;0;5E;12;12;11;12;12;478;11C;3B2;3.2;24.5;40.5;14.5;5.5;76.2;0.2196;0.0023;0.0250;0.1250;4.8519;
1066.59;0;0;0;5E;12;11;12;12;12;468;11C;3B2;3.2;24.5;51.5;14.5;5.5;76.2;0.2196;0.0007;0.2000;-0.4500;6.0834;
1066.84;0;0;0;5E;12;12;12;12;12;48F;11C;3B2;3.2;24.2;57.5;14.5;5.5;76.2;0.2157;-0.0103;0.2250;-0.1500;7.0270;
1067.09;0;0;0;5E;12;13;12;13;12;49F;11C;3B2;3.2;23.5;56.0;14.5;5.5;76.2;0.2157;-0.0177;0.2000;-0.0250;6.9375;
1067.34;0;0;0;5E;12;13;12;13;13;4B4;11C;3B2;3.2;23.5;55.5;14.5;5.5;76.2;0.2157;-0.0135;0.2250;-1.1750;6.9976;
1067.59;0;0;0;5E;13;13;13;13;13;4C1;11C;3B2;3.2;23.5;56.5;14.5;5.5;76.2;0.2157;-0.0128;0.2500;0.7000;7.2006;
1067.84;0;0;0;5E;13;13;13;13;13;4D8;11C;3B2;3.2;23.2;56.5;14.5;5.5;76.2;0.2196;-0.0128;0.2500;-0.4000;7.3367;
1068.09;0;0;0;5E;13;14;14;14;13;4DD;11C;3B2;3.2;22.7;58.0;14.5;5.5;76.2;0.2235;-0.0122;0.3250;0.1750;7.5618;
1068.34;0;0;0;5E;13;13;14;13;14;4FE;11C;3B2;3.2;22.7;58.5;14.5;5.5;76.2;0.2196;-0.0105;0.3500;0.3500;7.8292;
1068.59;0;0;0;5E;14;14;13;14;14;507;11C;3B2;3.2;22.2;58.5;14.5;5.5;76.2;0.2235;-0.0064;0.2750;-0.1000;7.8843;
1068.84;0;0;0;5E;14;14;14;14;14;520;11C;3B2;3.2;22.2;59.0;14.5;5.5;76.2;0.2275;-0.0043;0.2750;-0.1000;8.1061;
1069.09;0;0;0;5E;15;14;15;15;14;52A;11C;3B2;3.2;21.7;60.0;14.5;5.5;76.2;0.2275;0.0086;0.2750;0.0000;8.3064;
1069.34;0;0;0;5E;14;15;15;15;15;53F;11C;3B2;3.2;21.1;62.5;14.5;5.5;76.2;0.2314;0.0096;0.3500;-0.2750;8.7899;
1069.59;0;0;0;5E;14;15;15;15;15;55A;11C;3B2;3.2;21.1;68.0;14.5;5.5;76.2;0.2471;0.0095;0.3500;-0.9000;9.7557;
1069.84;0;0;0;5E;15;16;15;16;16;57A;11E;3B2;3.2;20.9;76.5;14.4;5.5;76.2;0.2784;0.0136;0.3750;-0.0250;11.2315;
1070.09;0;0;0;5E;16;16;16;16;16;58F;11E;3B2;3.2;20.4;89.0;14.4;5.5;76.2;0.2824;0.0130;0.5500;-0.1500;13.2624;
1070.34;0;0;0;5E;17;17;17;17;17;5CA;11E;3B2;3.2;20.4;98.0;14.4;5.5;76.2;0.3176;0.0147;0.6750;0.0000;15.2091;
1070.61;0;0;0;5E;18;18;18;18;18;60C;11E;3B2;3.2;20.0;114.5;14.4;5.5;76.2;0.3216;0.0135;0.8250;-0.1250;18.5612;
1070.86;0;0;0;5E;18;19;19;19;19;635;11E;3B2;3.2;20.0;119.0;14.4;5.5;76.2;0.3216;0.0001;0.8750;0.1000;19.8016;
1071.11;0;0;0;5E;1A;19;1A;1A;1A;680;11E;3B2;3.2;20.0;118.5;14.4;5.5;76.2;0.3216;-0.0033;1.0000;0.1000;20.6491;
1071.36;0;0;0;5E;1B;1B;1B;1B;1B;6B9;11E;3B2;3.2;19.9;116.0;14.5;5.5;76.2;0.3137;-0.0138;1.1250;-0.0500;20.9058;
1071.61;0;0;0;5E;1C;1C;1C;1C;1C;6F6;11E;3B2;3.2;19.9;113.0;14.5;5.5;76.2;0.3098;-0.0147;0.9750;0.4250;21.0870;
1071.86;0;0;0;5E;1C;1C;1C;1D;1C;72A;11E;3B2;3.2;19.9;110.5;14.5;5.5;76.2;0.3059;-0.0174;1.0000;0.0750;21.2222;
1072.11;0;0;0;5E;1D;1D;1D;1D;1D;769;11E;3B2;3.2;19.7;104.0;14.5;5.5;76.2;0.2902;-0.0203;0.9250;-0.4500;20.6600;
1072.36;0;0;0;5E;1E;1E;1E;1E;1E;786;11E;3B2;3.2;19.6;98.5;14.4;5.5;76.2;0.2863;-0.0253;0.8500;-0.4000;19.8665;
1072.61;0;0;0;5E;1F;1F;1F;1F;1F;786;11E;3B2;3.2;19.6;8.5;14.4;5.5;76.2;0.0000;-0.0262;0.8250;0.3500;1.7144;
1072.86;1;0;0;5E;1F;1F;1F;1F;1F;75C;11E;3B2;3.2;19.5;-35.0;14.4;5.5;76.2;0.0000;-0.0240;0.3500;-0.3500;-6.9052;
1073.11;1;0;0;5E;1E;1E;1E;1E;1E;66C;11E;3B2;3.2;19.7;-33.5;14.5;5.5;76.2;0.0000;-0.0215;-0.2750;-0.0250;-5.7673;
1073.36;1;0;0;5E;1E;1E;1E;1E;1E;5C8;11E;3B2;3.2;19.7;-33.5;14.5;5.5;76.2;0.0706;-0.0216;-0.2250;0.0000;-5.1920;
1073.61;1;0;0;5E;1E;1E;1E;1E;1E;48E;11E;3B2;3.2;20.0;36.0;14.5;5.5;76.2;0.1961;-0.0215;-0.0250;-0.0500;4.3957;
1073.86;0;0;0;5E;1E;1E;1E;1E;1E;4B3;11E;3B2;3.2;20.0;82.0;14.5;5.5;76.2;0.2627;-0.0207;0.0750;-0.4750;10.3302;
1074.11;0;0;0;5E;1F;1E;1F;1F;1F;4DD;11E;3B2;3.2;19.8;84.0;14.5;5.5;76.2;0.2745;-0.0188;0.1250;-0.3500;10.9516;
1074.36;0;0;0;5E;1F;1F;1F;1F;1F;4E1;11E;3B2;3.2;20.0;89.5;14.5;5.5;76.2;0.2706;-0.0168;0.2250;0.1750;11.7062;
1074.61;0;0;0;5E;20;20;20;20;20;4F3;11E;3B2;3.2;20.0;88.5;14.5;5.5;76.2;0.2588;-0.0133;0.4750;0.0500;11.7422;
1074.86;0;0;0;5E;20;20;20;1F;20;4F5;11E;3B2;3.2;20.2;84.5;14.5;5.5;76.2;0.2471;-0.0028;0.3500;0.2000;11.2292;
1075.11;0;0;0;5E;20;20;20;20;20;4FC;11E;3B2;3.2;20.5;74.0;14.5;5.5;76.2;0.2235;0.0007;0.1750;-0.4750;9.8881;
1075.36;0;0;0;5E;20;20;20;20;20;509;11E;3B2;3.2;20.5;63.5;14.5;5.5;76.2;0.2157;0.0016;0.2250;0.8000;8.5715;
1075.62;0;0;0;5E;20;20;20;20;20;501;11E;3B2;3.2;21.1;56.0;14.5;5.5;76.2;0.2157;0.0020;-0.0250;0.4250;7.5122;
1075.87;0;0;0;5E;20;20;20;20;20;50E;11E;3B2;3.2;21.1;54.0;14.5;5.5;76.2;0.2157;-0.0007;0.0000;0.1500;7.3174;
1076.12;0;0;0;5E;20;20;20;20;20;507;11E;3B2;3.2;21.4;54.5;14.5;5.5;76.2;0.2157;-0.0003;-0.0250;0.4250;7.3452;
1076.37;0;0;0;5E;20;20;20;20;20;509;11E;3B2;3.2;21.4;55.0;14.5;5.5;76.2;0.2196;0.0003;-0.0250;0.7250;7.4241;
1076.62;0;0;0;5E;20;20;20;20;20;505;11E;3B2;3.2;22.0;57.0;14.5;5.5;76.2;0.2196;0.0025;-0.0250;0.5500;7.6702;
1076.87;0;0;0;5E;20;20;20;20;20;508;11E;3B2;3.2;22.3;55.5;14.5;5.5;76.2;0.2157;0.0026;0.0000;0.3250;7.4858;
1077.12;0;0;0;5E;20;20;20;20;20;512;11E;3B2;3.2;22.3;54.0;14.5;5.5;76.2;0.2157;0.0032;0.0250;0.2750;7.3400;
1077.37;0;0;0;5E;20;21;20;20;20;516;11E;3B2;3.2;22.4;53.0;14.4;5.5;76.2;0.2000;0.0055;0.0250;0.6500;7.2263;
1077.62;0;0;0;5E;20;20;20;20;20;4F4;11E;3B2;3.2;22.4;25.5;14.4;5.5;76.2;0.1412;0.0073;-0.1500;-0.0750;3.3860;
1077.87;0;0;0;5E;20;20;20;20;20;4FF;11E;3B2;3.2;22.5;19.5;14.4;5.5;76.2;0.1608;0.0101;-0.2250;1.1250;2.6118;
1078.12;0;0;0;5E;20;20;20;20;20;4EF;11E;3B2;3.2;22.9;25.0;14.4;5.5;76.2;0.1608;0.0100;-0.2500;0.1500;3.3065;
1078.37;0;0;0;5E;1F;20;20;1F;20;4EF;11E;3B2;3.2;22.9;25.0;14.5;5.5;76.2;0.1608;0.0093;-0.2000;0.2250;3.3065;
1078.62;0;0;0;5F;1F;20;1F;1F;1F;4E2;11E;3B2;3.2;23.1;29.0;14.5;5.5;76.2;0.1804;0.0093;-0.2750;-0.0500;3.7961;
1078.87;0;0;0;5F;1F;1F;1F;1F;1F;4DF;11E;3B2;3.2;23.1;33.0;14.5;5.5;76.2;0.2039;0.0093;-0.2250;0.1750;4.3093;
1079.12;0;0;0;5F;1F;1F;1F;1F;1F;4D6;11E;3B2;3.2;23.4;53.0;14.5;5.5;76.2;0.2510;0.0085;-0.2750;0.8000;6.8711;
1079.37;0;0;0;5F;1F;1F;1F;1F;1F;4DA;11E;3B2;3.2;23.7;68.0;14.5;5.5;76.2;0.2549;0.0083;-0.0500;0.4500;8.8442;
1079.62;0;0;0;5F;1F;1F;1F;1F;1F;4CE;11E;3B2;3.2;23.7;49.0;14.5;5.5;76.2;0.0980;0.0083;0.1000;0.4250;6.3115;
1079.87;0;0;0;5F;1F;1F;1F;1F;1F;4CE;11E;3B2;3.2;23.4;-11.0;14.5;5.5;76.2;0.0000;0.0063;-0.0250;2.2000;-1.4169;
1080.12;0;0;0;5F;1E;1E;1E;1E;1E;4B3;11E;3B2;3.2;23.4;-18.0;14.5;5.5;76.2;0.1059;0.0056;-0.2750;0.6750;-2.2676;
1080.37;0;0;0;5F;1E;1E;1E;1E;1E;4A3;11E;3B2;3.2;23.8;-3.5;14.5;5.5;76.2;0.1804;0.0038;-0.6750;0.3750;-0.4351;
1080.64;0;0;0;5F;1E;1E;1E;1D;1E;4A7;11E;3B2;3.2;23.8;8.5;14.4;5.5;76.2;0.0000;0.0058;-0.4000;1.0500;1.0601;
1080.89;0;0;0;5F;1D;1C;1D;1D;1D;47F;11E;3B2;3.2;24.2;-20.0;14.4;5.5;76.2;0.0000;0.0070;-0.4750;0.2750;-2.4106;
1081.14;0;0;0;5F;1C;1C;1C;1C;1C;46A;11E;3B2;3.2;24.1;-31.0;14.4;5.5;76.2;0.0000;0.0068;-0.6500;0.2500;-3.6683;
1081.39;1;0;0;5F;1C;1C;1C;1C;1C;45E;11E;3B2;3.2;24.1;-25.5;14.4;5.5;76.2;0.0000;0.0075;-0.6000;0.7750;-2.9855;
1081.64;1;0;0;5F;1B;1B;1B;1B;1B;386;11E;3B2;3.2;24.8;-4.0;14.4;5.5;76.2;0.0000;0.0075;-0.5750;0.5250;-0.3778;
1081.89;1;0;0;5F;1B;1B;1A;1A;1B;37D;11E;3B2;3.2;24.9;-2.0;14.5;5.5;76.2;0.0000;0.0092;-0.7000;0.6750;-0.1870;
1082.14;1;0;0;5F;1A;1A;1A;1A;1A;36B;11E;3B2;3.2;24.9;-0.5;14.5;5.5;76.2;0.0000;0.0095;-0.5750;-0.0500;-0.0458;
1082.39;1;0;0;5F;1A;1A;1A;1A;1A;364;11E;3B2;3.2;24.6;4.5;14.5;5.5;76.2;0.0000;0.0080;-0.4750;0.6750;0.4090;
1082.64;1;0;0;5F;19;19;19;19;19;378;11E;3B2;3.2;24.6;1.5;14.5;5.5;76.2;0.0000;0.0070;-0.5500;0.5750;0.1395;
1082.89;1;0;0;5F;18;18;18;18;18;393;11E;3B2;3.2;25.1;-18.0;14.4;5.5;76.2;0.0000;0.0051;-0.7500;0.7750;-1.7247;
1083.14;1;0;0;5F;18;18;18;18;18;3A6;11E;3B2;3.2;25.5;-25.5;14.4;5.5;76.2;0.0627;0.0026;-0.7500;-0.1250;-2.4941;
